"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"TMED3",1.77609195000373,3.4553272471068,1.89897628533184,1.93156252502524,2.53996944887507,2.59147459435626,1.88738124975234,2.41563248535171,0,0,2.45615321237671,2.96367376110387,3.32909375207449,3.06766520863972,3.29636857900293,2.81983995363235,3.11783240411874,3.40007272123531
"TMED4",5.63112888400981,5.2668273530711,4.45877235243044,7.10155140888559,5.25903912035146,6.26975610918536,4.46097812122122,4.74457891610811,5.41201239356055,5.26313049309252,4.60892859732108,5.07643552602122,5.09180192433098,5.27096236989974,5.0985383934886,4.82474715300188,5.37776129218335,5.05262232387283
"TMED5",6.30526624137936,5.70817996440239,5.73243216272216,4.53418639477624,5.64683487035193,5.53973681166317,5.55687672452872,5.54696570297036,6.11895424291169,5.47916977868519,4.9458036232519,5.23263388016226,4.7679733773277,4.57298429134961,5.00381510246584,4.60765463956312,4.98571203646328,5.17489268660101
"TMED7",6.91493796061689,5.87010976418245,4.87082710801297,7.1714805859115,5.93472042335338,5.40125984450439,6.05243417081846,5.40678594290676,5.67504134505988,5.6642498521395,5.54351443589761,5.36595577375739,5.53808977914138,5.45031636525953,5.4725588483093,5.52332120117949,5.63032661607199,6.02274729270293
"TMED8",2.6088787157591,2.82561383989252,2.73368518898572,2.93536678406955,2.14987215570639,2.70829774074489,3.54749298825834,1.51253226600738,0,0,1.9438436423122,3.09617207607787,3.4202030918163,3.87828760246199,3.27912599640661,3.1190304984608,3.27584920391783,3.86999659459431
"TMED9",4.83715740074508,4.7319328152559,5.62394923825102,5.27550437701809,4.89393512078241,5.41019999122601,4.96283309489961,5.55386664961917,5.64615376800222,6.36245587771812,5.5029219131577,5.86961072313608,5.80102339159659,5.79314005596641,6.03420067019098,5.52626538890973,4.64833613727998,5.42224969824584
"TMEM102",3.83569071673621,2.59976423902344,4.48983319301964,4.37547207639187,3.88901219724184,3.95877791742752,3.13108502201166,2.93715503072481,2.61584141577372,2.53183616824642,0,0,0,0,0,0,0,0
"TMEM106B",3.29874675134764,2.44308009858557,2.1632523070929,3.33505592369072,2.38085435444785,2.82991456697273,3.8109321565101,3.51926623709288,2.6060276721434,3.51062918097685,3.62893336747084,2.87411654343114,3.72674758766313,3.0314266990097,2.86622846100036,3.26627200508399,2.91177885452309,3.05800165971157
"TMEM109",7.27665704485117,6.78143656976848,6.05976842401196,6.29153987985214,6.10531518521508,5.80431607622591,7.1671293631595,6.7751866500709,7.18370120771774,7.19661614647105,6.65403996962212,7.09839636024882,7.07914547261869,6.9869381932622,7.01789040544117,6.84861239191508,6.60445225234792,6.14361461752956
"TMEM11",1.47008650666438,3.11245828206195,1.56780833553884,1.60270503029479,3.21809641022024,3.95681332830846,1.55819194828291,4.25506590536273,2.39352704892894,0.76625559400532,3.08073421821476,3.43421626386237,3.39280449091771,2.99512457282057,3.15557634198853,4.35376689391738,2.7056903633559,3.43938552636434
"TMEM115",1.84948797830584,3.66368004032314,1.6957116637103,3.7295047873138,3.66225004081032,3.92959733782946,4.2630581560997,3.73440313577823,3.21395602047323,1.13416174276893,0,0,1.27880624071835,0,0,0,0,1.2696654905871
"TMEM120A",2.8501588772345,1.06257520715455,2.92058322654411,2.69283921866809,0.631326559736056,2.70535416915008,2.79253077906855,0,0,0,1.44959145383069,0,0,0.0992159048566288,0.0999926355513496,1.93914126606679,2.2723246863896,1.98403645316464
"TMEM126A",4.39539082605964,4.39280367798265,3.92573835468853,4.9031653044781,4.25269274974116,4.4906136526048,4.5524197287133,4.33961260101059,5.44305754428356,3.80129747384886,5.16477765933644,5.3906747555732,5.18047409525317,4.66987039776913,5.07444289413463,4.86361386100813,4.13136454499924,4.40588676775021
"TMEM126B",1.94550501999334,2.04135394781014,2.0601884941798,3.01062404237018,2.71953339779938,2.00428319757661,3.42649119284641,2.64927738323154,2.76682189275971,2.67214026944451,0,0,0,2.61598414270031,2.81678259595019,2.88296281568833,2.4645710832625,0
"TMEM128",0,0,0,0,2.14335246014401,2.50147672452969,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM141",0,0,0,0,2.99646336860735,1.80925264753482,0,0,0,0,0,0,0,2.37092895249588,2.38056353167659,2.37383431233616,0,0
"TMEM143",3.02953485179935,0,0,2.87488642387979,0,2.45118374867875,0,0,0,3.47083610606338,0,0,0,0,0,0,0,2.1321401731284
"TMEM147",0,2.26867648022984,0.496605133464125,1.8145039553752,0,0,0,1.39064365806993,0.710485436429506,0.930458144710505,1.21374972258652,1.71708011819187,0.983310847465746,0,0,0,1.48884361979587,0
"TMEM14C",1.598985036168,1.96305861285389,2.22811251151195,1.70638557397888,1.72359890259163,2.98714558025378,2.0505859032475,3.11959376368223,3.12741075079309,3.6337726858882,0,1.97609388160637,1.29685989706693,1.59273638033063,1.74634099652571,1.65171550233393,1.570093955801,1.48667481788816
"TMEM165",3.19581371347532,3.23978004013796,3.55624538393838,3.44211563817824,3.22097507844717,3.31197292719962,3.4854186928705,2.98273026167125,3.52804215250738,2.39721178011368,3.64123170450222,4.10158479010843,4.22134318963586,4.18105003255272,3.85522922793453,3.64504359292603,3.81677675802778,3.81897527644341
"TMEM167A",0,0,0,0,0,0,0,0,0,0,1.86105542083579,3.57645037784066,2.47119079019054,3.14208512255755,3.8286338938582,2.77406522413639,2.19691768450612,1.84441803442201
"TMEM177",0,0,1.22915953740227,0,0,0,0,1.89226126416306,1.38150481347339,1.36026289986922,0,1.47586787134102,0,1.43942022757278,0.746826389150657,0.937652102619247,0.518346423535219,0
"TMEM179B",0,0,0,1.78468178424782,0,0,1.71676693512969,0,0,0,0,0,1.00083801394549,0,0,0,0,0.788424451506772
"TMEM184C",0,0,0,2.10788681077615,1.75010408347226,1.6631447254662,0,0,0,1.85413861870451,2.18393780295762,0,0,0,0,0,0,0
"TMEM186",0,0,0.932232301714139,1.10186485522883,0,0,0,1.02279741647228,0.633901090966607,0.611132705712992,0,0,0,0,0,0,0,0
"TMEM192",3.29522427344679,4.57190164037816,4.25367442498904,3.97919673956826,1.50467181678364,2.29149253777919,2.60432662389282,2.44368631547195,3.09543660663552,2.79152778104813,2.0319578208204,1.81208019265374,2.29513990072073,2.12852173635129,2.41204402046259,2.16198869747239,3.01604596678465,2.32822206768903
"TMEM199",0,0,1.91756867082807,0,0,0,0,0,0,0,0,0,0,3.29756133474644,3.45215757716046,3.38648377086569,2.3286281382291,0
"TMEM201",2.82076290050247,3.30837753995617,3.22198436907231,2.90180910790937,2.8144492075961,2.23485798847385,3.00036286076846,3.24862130715607,3.32201278401948,3.82651878841652,3.07663014874078,3.73951321880741,3.54435416793634,5.17897760967281,1.75239186590132,1.76485411759963,2.1864550474592,0
"TMEM205",4.11372351098645,3.74730013141366,3.19714900282525,3.68067594778106,3.27801698908668,4.66620654719549,3.71434575663055,2.74318153674177,4.37645165418371,3.9643967220565,3.2564126485094,4.49671919320023,4.91653469812385,3.56852562114083,3.87001021970522,3.20917732204828,4.31305248952025,4.02909460575603
"TMEM209",5.3692206284582,3.79068051693449,4.9115529576498,4.67982323982101,5.04542246184095,5.21992156749596,4.36998557322244,4.06262387834833,4.3426075921828,4.00427982620094,2.9979872459458,4.74017766519852,4.49056002273859,4.48073235526663,4.2527568517239,4.68964231959303,4.32825133260474,4.27261109435466
"TMEM214",4.00456249894968,3.41799585782036,4.46545782442983,4.72809042591133,3.58616399880566,3.92025124427454,4.19124742422672,4.43200819782118,4.495330150714,4.50300654566037,4.17161075269421,6.12727471439188,6.01893166064351,5.94936421060897,5.86342141498839,5.47583539336032,5.4495050159588,5.66175720413733
"TMEM222",3.02731986077398,1.8658990767199,1.89499878038766,1.92582884468107,2.05722899962657,2.57096553986104,1.64287930360623,0,0,0,0.89776008394271,0,0,1.00762933173881,1.84585154537224,0.902032561873639,0,0
"TMEM223",1.3664864456549,2.38246616000818,2.16425041776447,2.15364506970516,2.0229400936936,2.4500152104379,2.3817236558764,0,0,2.50607263509266,2.15576585027896,1.48701199161708,1.54392724149881,1.89552162711923,2.64096064376815,2.12439086756454,1.50241468660761,2.0909533821566
"TMEM230",2.53305122747387,2.49036503988925,2.06915958568286,2.84203923453385,4.00198337985237,1.749482764493,2.49455467015659,3.11055544848926,4.4714289084583,2.42907965574687,3.01428114207115,4.76338401088245,0,1.95769114472676,1.95571109665447,3.54379835152329,0,3.26530945003644
"TMEM237",0,0,0,0,0,0,0,0,0,0,0,1.13310824230005,1.25746768750897,1.29152964565399,1.46308577408668,1.26325438935625,1.28761339298406,1.29935679114502
"TMEM245",4.14768791764052,3.48788797515434,4.60173903303806,2.98028415099196,4.05647424319889,4.47234702814128,5.55273994079047,3.22076371332982,4.76438376458565,3.9842195663109,3.63844307431011,1.29231182257517,1.8773269652987,2.53172990212792,2.69610646852408,2.55928635266889,1.91415708772806,2.31076625994059
"TMEM256",0.472520744572013,4.40455552927765,2.06674960411289,2.66736975057731,2.56565375767973,4.42820101076659,3.43051945878234,2.12409700497744,2.98429876788332,2.09596179644592,0,3.50849263450476,0,3.14465592533563,2.86432209687978,2.89452236958873,2.98398012456625,3.5096506460091
"TMEM258",1.91130960015801,0,0,0,0,0,1.52449522561143,0,2.04692369491783,0,1.47486549171904,2.15479213039033,0,2.22226845565108,1.82966104843682,2.8012727642816,2.14581130924623,1.80887423013666
"TMEM259",1.95698822530987,0.807422277968545,1.43740688703119,0.893386160784858,0.798178866117993,1.62601530208153,0.831643485408508,1.67248645061733,2.41657337486404,0.942755306064796,1.22936221998008,2.32559188860031,2.34122463603738,0,1.17100580492204,0,1.29104726715148,2.00264568782034
"TMEM263",5.98904026843973,5.43005119897551,5.13341004246932,4.00283936652807,5.35785631752689,5.15746673299951,3.97050434512263,4.81817224492132,3.301477615016,4.16540096760884,3.90112382125402,4.12154988368381,4.22685763475194,4.71851891890191,4.80904977607693,4.75480973963287,3.94785108592434,4.78786079167157
"TMEM30A",4.25046870762029,4.22938128590597,4.65117101910506,5.27023639860594,4.55716586566819,4.58685222657537,4.88207404865226,3.58257088883137,4.00484439592589,2.90075479260293,4.05783275712516,3.36274725137675,2.99805569182537,2.61340949283633,2.71432908090908,2.21265026490199,3.14198413064005,2.92800052855054
"TMEM33",5.5495269246661,6.34229920072884,6.26210469230841,6.07810850298646,5.67503074828547,5.75563338589124,6.01496178552206,7.01458607721281,7.5160801031069,6.93593422049167,7.24604223010894,7.84699994953421,7.92650901722482,6.6728407183019,7.10257089083075,7.17498028432725,7.26836528078829,7.17523570854861
"TMEM35B",0,2.92378197202687,0,3.31029683619959,0,0,2.42424952005468,0,0,3.75174812453427,0,0,1.28600894548895,2.08847355573708,1.79160721438678,1.89802338085691,2.1346067014157,1.77265032361059
"TMEM38B",1.74039289764989,0.971036428723498,0,0,0,0,0,1.3689159395148,1.58856570016969,1.35317749446365,0,0.982819660467672,0.882167171250608,0,0,0,0,1.01540543975085
"TMEM41A",1.65754869954185,0,0,0,0,1.19654649667176,0,0,0,0,0,1.20381303514824,1.32653218096232,1.62813981965933,2.20124882369804,1.64456722360979,0.747001609061152,1.73419341847632
"TMEM41B",5.47018424107784,4.10125827148092,4.55076085724895,4.51371896886993,3.93559116713907,5.10673411444227,4.48112321062795,4.16661261891062,4.03607049721523,4.28845392116873,2.64839180293784,2.9498237042661,3.14495065763207,3.13697206698045,2.73651400531541,3.45720082986107,3.0602886828036,2.20594997149853
"TMEM43",7.79279943527983,8.05989131183119,7.99936803979871,7.755236748871,7.1654291781144,7.49651639910326,5.73542763210568,7.51997892227942,7.9491435247583,8.17047376783241,7.13034460370335,6.58909530419087,6.5368970040895,6.07406231579644,6.61582504299608,6.70095353593204,6.32353887248091,6.39155638479798
"TMEM50A",0,0,0,0,0,0,0,0.739689622125327,0,0,0,1.14124412802961,1.51653634173484,1.63863552110618,1.41037015548463,1.88365948924678,1.65197629908393,1.57242476147865
"TMEM63A",4.81420850520122,5.38542994001361,3.01866020973117,6.02327153528996,3.5352190367352,3.28865225371007,4.81384967137298,3.9136355026671,4.59590742882579,5.14267447580228,3.50670569678159,1.95583015228445,2.25895182614553,2.57142956341994,2.65070275088835,1.31557721552619,0,2.25591577367644
"TMEM65",1.50312801184259,1.74209117996005,1.75677329600749,2.13103420935033,2.23662980340818,1.74102027798134,2.40437139154621,1.34297020328744,1.20863376026947,1.14152592864197,0,0,0.851155228241513,1.5476776477304,0,0,0,0
"TMEM68",0,0,0,0,2.07026577103796,2.33880525950434,1.69269701706453,1.58213956809428,2.32707129279825,1.86980595557233,2.75579089530112,2.84527573577224,2.13842127107738,2.6089469078296,1.82855066366854,1.84054699219738,0,2.10533000347666
"TMEM69",0,0,0,0,0,0,0,0,0,0,0,0,0,1.47465023025185,1.62586686425038,1.97643582184175,1.29725422982113,0
"TMEM70",4.78215805836967,3.58840051189739,3.14496131835833,3.57604679677452,4.32713265530209,4.37200286427936,3.66172808347141,4.77502598416165,3.74949795923895,4.68324769871722,3.39080117456025,5.56650940620371,5.13156774440032,5.67279416145086,5.58351873497894,5.21394135398332,4.95612780563427,4.85931557145165
"TMEM87A",3.7984199513404,3.46154594863229,2.33631531784349,3.89387521451219,3.36245819366718,3.45507147301244,3.19368366473177,2.46584873505867,2.1609547194228,2.62868442775644,2.67605907234059,1.63724470865233,2.22061139533631,2.04520944265882,1.44110854386356,1.97991573915157,1.84883700787616,0
"TMEM87B",2.5181759816034,0,2.55877062700951,0,0,0,1.12397095599744,2.07770238186726,2.84331943517711,2.05758487102938,0,0,0,2.14713394589124,1.49633633066087,1.6767683795879,0,0
"TMEM97",1.20795758269201,1.42092969580807,1.83266373797781,1.29572500430991,1.21106444380093,1.25228994174954,1.32492803769859,1.36061485715106,2.66866644323145,1.33883961718165,0.736211072886578,2.700262233371,2.72435995868356,2.96205842117249,2.29036659865196,2.10938028436278,3.29654239169855,1.57379362851157
"TMEM98",3.43274301001745,3.44615659666465,3.09673572403508,3.48229814075991,3.60061236209672,3.32799977361814,2.65312128416697,2.20277177212539,3.16538646634673,2.4198514440451,2.95682997004139,2.17291814394218,2.61269651692867,1.65864449224171,2.26279260264258,2.94205255480673,0,0
"TMF1",5.90127356238991,5.66429560359695,4.69091061915435,5.81639099837809,5.50301333535083,4.76124989042153,6.47840683393934,5.36624808282517,5.47208718225276,5.68452205770315,6.71626784991471,6.14464797507701,5.34981588401433,6.04228361504293,6.13215937391446,5.60835754938028,5.8552065911541,5.38658237848731
"TMLHE",3.84346858197621,3.03655986107287,2.2194782165014,3.52209719952859,2.34288740833747,3.73904648891371,3.19638787648151,2.75640178888218,3.87577096450518,2.80851352154428,1.87965628798987,0.933012518629539,1.26979648973024,1.30865531772862,1.47031296092666,1.79329340901618,2.13198240838205,1.84846185864418
"TMOD2",2.54008614959732,4.24263203425208,3.39451621745806,3.58154703827783,4.5118573863836,4.61214427006374,2.33667567347813,3.23091660164439,3.28203647249246,3.24005089145918,1.43115033995844,0,1.78900938151523,2.38138217350395,2.43600629195359,1.27888479494515,2.20878315571343,0
"TMOD3",9.36830682503233,8.98910916964394,8.59370176043064,8.75929604886419,9.68730571210422,9.41613234410234,8.36284094783133,7.997120845802,8.31891689952793,8.11787044705379,7.62284092527953,7.62215962055454,7.46693860904291,8.11852118231828,8.09081682816377,7.94357907272704,8.21490862492379,8.17955410240716
"TMPO",10.9096940888367,11.1593169118345,10.7493029593561,11.1291200642075,11.0800984611491,10.9569237890228,10.9310837262458,10.6955588703086,10.7250254448631,10.5606909604488,9.88977878919804,10.3816255971792,10.3099726524445,10.3513834735295,10.4425694248855,10.2399769174304,10.4569906941977,10.4115559422536
"TMPPE",2.01205128959624,3.08586572163458,3.19875901174878,2.0323721723083,1.15398525876709,1.94888749608684,1.71547148246959,0.682615664857145,2.87097734061298,2.99666990036784,0,1.64854708558341,1.63905738783655,2.07263368823924,1.94961683808895,2.28212956329482,1.80359423867429,1.77487987216518
"TMSB10",10.490126912658,10.7924991191026,9.50154806506011,10.8268820156349,9.60276882825691,9.69810378615417,9.68258413557671,9.59275131610523,10.0954576954648,8.89182304068519,8.51671989987249,6.88500110605538,7.3199216742488,7.83344720783702,9.32465177468575,9.97925386088758,8.40440476837363,8.23469718880337
"TMSB15A",1.8123600193276,1.90995291827329,1.96617324280361,2.0154535842517,1.82638873667841,1.88753751228944,2.57821364080681,0,0,0,0,0.833413114862737,1.27105151993817,0,0,0,0,0
"TMSB4X",10.8903960608521,10.6087884385017,11.1776247217267,11.9633588900578,11.2138477237557,10.9076777171971,10.8415286155243,10.0498437335787,10.0693030041509,9.40883735012653,9.417050347494,8.92638817540276,9.22584336611046,9.32774582220078,10.1212779720363,9.64924154734179,10.3135571220908,10.4871029740806
"TMUB1",3.41048187191287,1.27021430078065,3.25547052697242,2.83899705139117,1.87696180682065,2.87542090134764,4.33877576587007,3.51792791919796,4.15935834799633,3.11882613754916,3.21780460670221,3.06665041049295,3.3316141949422,4.66391341671473,3.95233188756031,3.77624141211191,4.06893064784164,4.09267289445073
"TMUB2",0,0,0,0,0,0,0,0.872321126939479,0.855077196306109,0.760576726864326,0.901220671009991,1.3070265350465,1.65332736666749,1.55963042544301,1.43264061256098,1.70261344416178,1.91829226088773,1.35125097539439
"TMX1",7.07225693099266,6.44800308396846,6.74018895057703,5.75192632774258,5.8952077827556,6.54271903299625,7.95432461836198,7.47042181397035,7.65729690710653,7.57771075056392,7.22211821991362,7.6525885127779,7.90872032822011,7.73839198529176,7.60460651086666,7.87402067018632,7.63012993649181,7.61034972176893
"TMX2",4.1662654759554,3.88482671866404,4.74411263399482,5.15482995599947,4.50243642978772,4.3137808930532,4.79464226497839,4.4690065895575,3.72351884892143,4.387357491313,3.45227877276301,5.26523164832093,5.01084048428812,4.87764428353379,4.4809361930777,4.40730230783945,4.8008307979647,4.50285064926234
"TMX3",6.83036505492302,6.30758513999713,6.61162497564291,6.43207252031874,5.36697682501958,5.55311394560097,6.43391076144574,5.99100765030973,6.34778204232558,6.30524159597476,6.36051893749316,5.63143679852788,5.651684859281,5.59140097162311,5.14615386391262,5.57185282312846,5.61729456454505,5.64790031481901
"TMX4",5.54506280910723,5.9051127953922,5.60628694294806,6.53660973095673,5.87929814471418,5.30415726123568,6.11406399107202,5.32309662055775,5.83821360575867,5.87363364443811,3.65532969159542,3.35466934089467,4.03376546230246,4.54859872711949,4.38954577723128,4.42984783627712,3.41643395205516,4.14383361021172
"TNF",1.15721735977163,0,0,1.4044386765141,0,0,0,1.40698750578771,1.39978090237814,1.72288345371616,0,2.8964853770869,2.0050393905067,0,0,0,0,0
"TNFAIP3",4.70327329840101,6.45860314680119,5.31172341786951,5.87409455120034,5.30353163890388,5.02220603506498,5.83194686125873,6.68862301051081,5.60927350732318,5.64027370223897,6.2156475346655,4.36980816061435,5.11253840679971,4.74052565414379,6.04152459946584,5.09556813968163,2.34621556853838,4.00971129402487
"TNFAIP8",6.16523358795441,7.42567228808699,6.49114614198321,6.85844880331869,7.44570097380377,7.62857871527552,7.94817845162264,7.81402761394558,7.28337043534688,7.69701511142269,7.9051692632589,8.29494022468575,8.20101717881958,7.23375863281507,7.24546558292518,7.64250842848279,7.10964595737002,6.83319430933805
"TNFAIP8L2",5.59978658544511,6.17811847553817,5.47724899823797,6.97020792385761,5.29013537514493,5.04456114340843,4.84758459575183,4.32699799430111,4.85597799356312,4.88777758742896,4.81709221559272,3.90686391688389,3.25329975327451,2.30299065936708,2.87153500715035,2.56807256329473,2.54539918956728,2.89512543245693
"TNFRSF14",2.71153415955004,0,0,5.09379730422091,0,4.50983725114237,0,0,0,1.41469739572004,0,0,0,0,0,0,0,0
"TNFRSF18",0,0,1.98681922610592,0,0,1.23786542226427,0,0,0,0,0,0.724958343550832,0.792888065673931,1.32893032115316,2.08729479629048,0.576460478568312,0,0
"TNFRSF1B",0,2.53907549060314,0,1.59253717006993,0,0,0,2.49487071191195,2.33048106115156,2.30002968949549,2.17342649689842,2.24086474101781,2.32442723751749,3.21005611637846,3.41518281192415,2.99827625337886,3.93027440312315,3.00978635710036
"TNFRSF4",0,0,0,0,0,0,0,4.49859202875439,5.61520427533271,3.18158194364234,4.14912016291787,4.19503177873868,5.00418636957697,4.84636865011734,5.07628388195902,4.92613155045623,4.79139743281321,2.9122041005972
"TNFRSF8",0,0,1.3255600742598,0,0,0,0,0,0,1.14593641420781,0,0,0,1.62351607101075,1.37692251359383,1.36730229490444,2.83362410766432,0
"TNFSF13B",2.74249662462243,0,0,2.13533162972652,0,0,2.06412297314561,4.21614465641101,3.96175936703207,3.66518634187425,4.28292095635624,4.84364729905019,6.24665461212489,4.91268146237342,3.74536680350425,3.46304686208028,4.49202353503577,3.42008378723229
"TNFSF14",1.08159965959285,0,0.944767206917594,0,0,0,0,3.00256491073764,1.94619308927995,1.89793981828944,0,2.04470999963062,1.50627692761357,1.39614984075639,1.09458834890659,1.92584484849165,0,1.3654866973253
"TNFSF8",1.64930719090285,1.7350248732789,1.75295939790753,3.19386499734177,2.33841855017787,2.7326175684831,1.63124391197683,3.87615726275333,3.21959860969773,3.20595415833957,3.77663659754294,2.95653518635194,2.94522000263685,0,1.30711302463268,0,2.16062383556316,0
"TNIK",5.63220664202624,5.47326097750425,6.18358055153632,5.61301547329848,5.66733989920033,5.81370528374729,5.60531631506241,5.14466092124376,5.55479325867545,6.85552256523483,4.5086288316697,3.61998982603811,4.25042249020793,5.13920974548577,5.17948364745208,5.4847552585172,5.05118613715002,5.32103588673834
"TNIP1",5.39092184299638,5.49091248491724,4.99628928965029,6.0844718539598,5.67037941949624,5.33429575798343,5.77254547736876,5.23614881814633,5.30177953020513,5.01659113251565,6.16496393921516,5.4712328096237,5.52840280858852,5.90692455191059,5.56130393455279,5.55777083905435,5.42996996336696,5.79199719570897
"TNIP2",0,1.49781592788478,0,0,0,1.44891970268354,0,0,0,0,0,0,0,0,0,0,0,0
"TNIP3",0,0,0,0,0,0,0,10.5636611881998,6.09695983543407,6.1504197271903,0,0,0,0,0,0.665760052712087,8.95088835371583,0
"TNK2",0,1.71802002444325,0,1.40549089420823,0,1.40726687432927,0,0,0,0,0,0,0,0,0,0,0,0
"TNKS1BP1",3.84667215225416,4.36181987652928,2.41563180248441,4.42528788867688,3.55618707491862,3.54097776909721,5.14503191551171,2.66423274825676,3.33215304054617,3.32581950095098,5.06529849252583,2.55795118247163,3.85626760252302,2.97709966550014,2.78076828939645,2.79525130632657,0,3.01209894001292
"TNPO1",8.77511575589307,8.54508528474329,7.82759322760624,7.61535178114122,8.54411434625445,8.47858928485558,8.26161750935984,8.22723666149884,7.88337913304695,8.20024254788427,8.64763335426041,8.75299876554411,9.08292947618029,8.77005187068491,8.74451163375031,8.73326721923928,8.4902551159857,8.61903189392637
"TNPO2",6.58199906851853,5.55486046836959,5.14565044863963,6.43689065652215,5.37983821394594,5.52779746239685,5.27887234799782,5.42511631984577,5.2725807048024,4.97080233142908,4.62668947197209,5.44264116768563,5.68277634444109,5.61701191356265,5.60320700853739,5.89494698815205,5.09569493894995,5.05791306593013
"TNPO3",5.82493688621239,6.59643186749527,6.46612056136518,6.82268932264503,6.23310208514483,6.68998218373376,5.13112113090842,6.743622450853,6.42322594363977,6.61837495642333,6.80246333174482,7.20993442333665,7.34961361135846,7.57314523501048,7.46229470628972,7.3737646576807,7.5356620518642,7.52750029667163
"TNRC6A",0,0,0,0,0,0,0,0,0,0,0.680962669372682,1.36516425429423,1.05626574564314,0.963621054362818,1.22404629363455,1.43263951023564,0,0.987894255583577
"TNRC6B",3.3326253905413,2.30045428256183,2.32842469886462,2.83650017633214,2.50811977665325,3.19029817996248,4.31307657516509,2.15773658701113,2.68415793842381,3.52790873929766,2.06386215392979,0,2.81580736700035,2.89608891906091,1.33613032445168,1.31681042823639,1.2749670895266,3.84448529375124
"TNRC6C",1.90855041512193,2.84429410272055,1.97041642191384,3.11777868395593,2.87600159011442,2.49709826613823,2.43138524903642,1.76678653064907,2.08432588095679,1.75676794970947,2.45291430851851,0,0,0,0.834325436304637,0,0,1.12201612346636
"TOB2",0,0,0,2.18545627976043,0,0,0,0,0,0,2.49659971766669,2.21413628912173,1.00906928438195,0,0,0,0,0
"TOE1",3.56568001682262,3.3062191611318,3.61826003484206,4.25595751512513,3.92009031702426,3.10466741192208,3.37457586182156,4.75432848159327,3.41476037873224,4.28953071628706,4.61370066067207,6.04908329274004,6.14875252812508,6.06468890902572,5.60425319859014,5.98548181071242,4.35305334459575,5.21406126931681
"TOLLIP",4.90032528339303,4.79737213624263,4.45375806488401,3.2367866831915,5.59779324804223,4.89829804231046,4.44429019158524,4.518548845466,4.54976040792947,4.7858322146067,4.75188533238718,3.61609709982939,3.89435729499033,4.22055080477066,4.29806634647723,4.54059848652252,4.95897175620466,4.14774592780521
"TOM1",6.34242577104829,5.49953882149741,4.88978587562428,6.04225595177841,5.71551484708364,5.63093605483475,4.75757964672718,4.99099872011349,5.45669143894742,5.30462612374332,4.31948054016639,2.64008700127921,3.66489611595098,4.27729259575302,4.62810370682911,4.56497240123322,4.28497779409952,4.63888631946804
"TOM1L2",1.06460611653904,1.09661641867073,1.12946660658353,2.19733341230432,2.78718046661115,2.7955396613886,1.12195970832333,1.46630280317807,1.46587845615314,2.67404255984261,0,0,0,0,0,0,1.22772822802113,1.55795682458106
"TOMM20",5.10950417293425,5.20356392797355,4.40169160512219,5.50729419279901,4.43559371213862,4.28040778084836,5.8685052472519,4.94411793751347,5.00067195190438,5.46920535438404,5.32900945356591,6.17273818099295,5.29089081708369,5.58619041096615,5.63733633079077,5.83865065878844,5.43445661909074,5.46343064838016
"TOMM22",8.14720405944097,7.91594049426846,6.81894744853208,8.32762871857652,7.16884912146076,7.29266428902516,7.2701312249878,6.09240890642388,5.89353709840065,5.31246688651619,6.51703064183669,6.75985165026535,6.86268191137855,6.81229575930346,7.054296807581,7.08517287708883,6.04108202615732,6.64931351402812
"TOMM34",6.18790589889391,6.29674832774258,5.33673142358513,6.29463264163033,6.01772229194162,6.06922455475838,5.75899741688762,6.58712832613316,5.16577536485634,5.71814208603946,7.07586364898882,7.20125209114124,7.77788669002588,7.8735849167094,7.45667548068547,7.75522050404713,6.85661847871801,7.56530690898242
"TOMM40",6.82862702116138,6.47598180200285,6.67047118991702,5.28946465254564,7.06940071888345,6.72615801430885,5.86455073933314,6.91388598413431,6.92155251133169,6.67338391549244,7.33801066561838,7.11869411804112,7.13841374821141,7.34737647986013,7.15365114722155,7.18660331066869,7.16479046994866,7.31220970959003
"TOMM40L",2.53770944675532,3.09103567794359,3.03917562398864,1.37655443075872,2.53351935902143,3.00963244831518,2.53196999997374,0,0,0,0.94012429292655,1.18441427317573,0,0,0,0,0,0
"TOMM5",1.92537725947787,2.89957615166644,0,0,0,0,2.45538322833343,2.17799375814944,3.42795220740694,3.11396928888029,2.88801733711538,2.87296791226358,4.50014475895829,2.53468816981042,2.89185470774468,3.7096908771939,2.40741889198287,2.06071614790415
"TOMM7",0,1.33328909606552,0,0,0,0.648214697224501,0,1.86697153943891,3.91408992714639,2.00985588711689,1.19137602636164,2.71692170433422,2.753588790384,1.16547332767108,2.83417326745763,4.18527139497404,1.27003728488149,1.3303702592935
"TOMM70",7.83862687019578,7.63068461548402,7.77375912567575,7.51259996290839,7.07963193887944,7.46556031618712,7.57345696631384,7.75012517577014,7.8043593628054,7.67677978133315,7.9569035683352,8.22759474406603,7.93479699980838,7.53558081476846,7.74912061541053,7.69290488818002,7.55713559183763,7.55284992345616
